date,route_id,sku_id,transport_mode,distance_km,cost,delivery_time_days
2025-02-26,R003,SKU014,Air,412,5768,4
2025-01-15,R019,SKU017,Air,645,12255,4
2025-02-08,R020,SKU011,Rail,361,1805,3
2025-03-31,R015,SKU010,Rail,926,6482,8
2025-03-12,R018,SKU005,Air,806,10478,5
2025-03-01,R014,SKU019,Air,957,6699,8
2025-01-21,R006,SKU005,Air,331,5627,6
2025-01-03,R012,SKU011,Truck,309,2472,1
2025-03-11,R013,SKU002,Air,703,7030,1
2025-03-15,R013,SKU013,Rail,274,3014,1
2025-03-03,R013,SKU007,Truck,890,15130,5
2025-02-23,R001,SKU007,Rail,701,4206,1
2025-01-15,R020,SKU017,Air,400,7200,6
2025-03-21,R013,SKU010,Truck,813,8943,8
2025-01-05,R001,SKU008,Rail,501,2505,5
2025-02-11,R002,SKU003,Air,330,3300,8
2025-02-04,R009,SKU019,Truck,825,8250,7
2025-02-03,R001,SKU014,Air,924,11088,2
2025-01-18,R010,SKU019,Air,81,1377,6
2025-04-03,R008,SKU010,Rail,83,664,1
2025-03-16,R016,SKU001,Rail,81,1377,3
2025-02-14,R002,SKU008,Air,511,5621,1
2025-04-06,R019,SKU009,Rail,507,7605,1
2025-01-29,R016,SKU011,Truck,172,2236,9
2025-02-27,R020,SKU005,Rail,307,4912,6
2025-04-11,R016,SKU020,Rail,949,13286,4
2025-01-22,R020,SKU011,Truck,353,4589,7
2025-04-18,R016,SKU006,Air,324,4860,4
2025-01-13,R019,SKU002,Air,306,3978,3
2025-01-08,R004,SKU016,Air,89,979,4
2025-02-16,R010,SKU008,Air,214,4066,3
2025-02-08,R017,SKU006,Rail,974,16558,4
2025-03-20,R001,SKU002,Truck,413,4543,7
2025-04-12,R009,SKU013,Rail,908,13620,3
2025-01-09,R002,SKU012,Air,535,7490,7
2025-01-18,R014,SKU013,Truck,286,5148,1
2025-04-12,R010,SKU020,Air,187,1683,6
2025-02-07,R007,SKU015,Truck,829,6632,9
2025-02-02,R018,SKU016,Air,584,6424,2
2025-03-13,R006,SKU015,Air,176,1584,8
2025-04-21,R009,SKU010,Rail,70,1260,1
2025-04-17,R012,SKU006,Truck,270,2430,6
2025-03-08,R018,SKU001,Rail,573,9168,3
2025-02-04,R007,SKU002,Truck,520,8320,3
2025-04-05,R019,SKU013,Rail,541,9738,4
2025-01-13,R007,SKU020,Rail,93,1488,1
2025-01-08,R012,SKU001,Truck,357,3927,5
2025-03-17,R013,SKU019,Rail,699,4194,3
2025-02-13,R005,SKU005,Truck,120,1440,8
2025-02-20,R010,SKU016,Truck,83,664,2
2025-02-22,R010,SKU003,Rail,668,4676,5
2025-02-21,R013,SKU006,Truck,308,2464,3
2025-02-01,R015,SKU019,Rail,874,12236,6
2025-04-22,R002,SKU015,Truck,993,6951,3
2025-04-10,R005,SKU020,Truck,965,15440,2
2025-02-28,R017,SKU012,Rail,712,9256,9
2025-01-27,R009,SKU017,Rail,834,4170,2
2025-01-15,R005,SKU011,Truck,634,11412,8
2025-04-17,R007,SKU012,Air,971,6797,4
2025-02-26,R014,SKU014,Air,190,2280,8
2025-04-12,R006,SKU002,Rail,336,3696,1
2025-02-04,R001,SKU014,Truck,907,14512,3
2025-02-20,R014,SKU012,Truck,241,3374,5
2025-02-08,R019,SKU020,Rail,535,4815,2
2025-04-12,R003,SKU011,Truck,276,3588,6
2025-04-30,R008,SKU009,Air,175,1050,3
2025-03-29,R005,SKU016,Rail,773,7730,6
2025-04-20,R001,SKU007,Rail,62,1178,8
2025-04-04,R020,SKU001,Air,900,9000,8
2025-03-10,R015,SKU017,Air,194,3104,7
2025-01-29,R008,SKU013,Rail,833,8330,9
2025-04-28,R005,SKU011,Rail,619,6190,8
2025-03-30,R013,SKU013,Rail,572,6864,8
2025-01-23,R001,SKU013,Air,949,15184,2
2025-04-25,R010,SKU019,Truck,869,10428,9
2025-01-18,R018,SKU002,Rail,71,639,9
2025-02-03,R016,SKU016,Truck,403,5642,5
2025-03-04,R002,SKU008,Truck,993,8937,2
2025-02-01,R010,SKU012,Truck,252,4032,1
2025-04-13,R019,SKU015,Truck,403,7254,6
2025-04-08,R008,SKU014,Air,995,11940,6
2025-03-02,R010,SKU004,Air,733,11728,4
2025-04-18,R006,SKU007,Truck,324,5832,1
2025-01-24,R004,SKU011,Truck,927,8343,2
2025-04-12,R017,SKU005,Truck,88,1584,2
2025-02-23,R002,SKU017,Air,352,3872,3
2025-01-23,R009,SKU006,Rail,998,11976,7
2025-04-07,R018,SKU010,Truck,552,3312,8
2025-01-01,R005,SKU008,Truck,500,7500,7
2025-02-13,R008,SKU007,Air,926,13890,4
2025-04-12,R008,SKU019,Rail,322,1932,3
2025-01-12,R007,SKU015,Truck,143,2002,3
2025-03-14,R011,SKU012,Truck,409,5317,4
2025-02-21,R007,SKU005,Truck,629,6919,6
2025-02-14,R009,SKU009,Truck,436,7412,6
2025-03-23,R002,SKU014,Air,87,696,7
2025-04-14,R013,SKU010,Air,818,7362,9
2025-04-04,R004,SKU002,Truck,873,16587,1
2025-02-15,R002,SKU007,Air,884,7072,6
2025-03-08,R017,SKU017,Rail,997,10967,9
2025-01-30,R019,SKU008,Air,242,1452,9
2025-04-14,R010,SKU007,Rail,224,4032,2
2025-02-08,R005,SKU012,Rail,897,14352,9
2025-04-26,R010,SKU012,Truck,842,10104,2
2025-02-05,R019,SKU003,Rail,648,7776,7
2025-04-21,R015,SKU012,Truck,755,10570,4
2025-02-16,R013,SKU018,Air,124,868,1
2025-01-30,R005,SKU008,Truck,57,1083,9
2025-02-27,R007,SKU002,Air,949,8541,6
2025-03-12,R018,SKU013,Rail,979,18601,2
2025-01-29,R005,SKU015,Rail,656,9840,6
2025-02-20,R004,SKU015,Air,392,7448,6
2025-03-22,R017,SKU010,Air,134,1340,7
2025-04-14,R016,SKU016,Truck,199,2985,7
2025-03-04,R007,SKU004,Rail,52,260,8
2025-03-24,R018,SKU007,Truck,960,6720,3
2025-03-21,R005,SKU015,Rail,73,438,4
2025-04-26,R016,SKU013,Air,143,2288,5
2025-04-28,R008,SKU012,Truck,468,4680,4
2025-04-27,R004,SKU008,Air,564,4512,8
2025-01-08,R013,SKU013,Truck,965,13510,4
2025-01-05,R005,SKU014,Air,704,3520,8
2025-04-10,R015,SKU011,Rail,652,3912,6
2025-01-09,R003,SKU015,Air,62,372,7
2025-01-29,R004,SKU004,Rail,966,6762,6
2025-01-08,R017,SKU010,Truck,543,9231,4
2025-03-10,R009,SKU003,Truck,509,5090,1
2025-02-12,R019,SKU005,Truck,210,2940,3
2025-01-23,R015,SKU020,Truck,802,8020,4
2025-02-04,R001,SKU011,Truck,821,11494,4
2025-03-13,R011,SKU011,Rail,460,6440,4
2025-02-01,R017,SKU016,Rail,843,11802,3
2025-01-28,R002,SKU001,Air,459,6426,6
2025-02-19,R014,SKU017,Truck,258,3612,5
2025-04-06,R019,SKU009,Rail,212,1060,3
2025-02-19,R017,SKU010,Truck,854,6832,8
2025-02-25,R007,SKU019,Air,761,10654,9
2025-02-20,R014,SKU018,Rail,790,12640,1
2025-01-06,R005,SKU007,Air,953,9530,1
2025-02-26,R005,SKU012,Truck,854,16226,1
2025-02-06,R010,SKU019,Truck,308,4620,8
2025-02-14,R003,SKU006,Air,792,4752,6
2025-03-29,R013,SKU019,Truck,284,3692,3
2025-04-25,R012,SKU014,Truck,146,730,1
2025-01-04,R011,SKU013,Rail,317,2219,4
2025-04-07,R002,SKU018,Rail,412,7828,6
2025-03-09,R011,SKU012,Rail,353,2118,5
2025-04-10,R009,SKU002,Truck,907,15419,4
2025-04-08,R008,SKU019,Truck,156,1872,7
2025-04-03,R017,SKU020,Rail,88,1496,1
2025-03-19,R003,SKU016,Rail,433,3031,6
2025-03-01,R013,SKU009,Rail,733,13927,7
2025-04-18,R013,SKU017,Air,738,12546,8
2025-03-23,R017,SKU002,Truck,573,9741,8
2025-01-09,R020,SKU008,Truck,416,4992,1
2025-03-31,R005,SKU014,Rail,865,11245,8
2025-03-22,R018,SKU011,Air,113,678,1
2025-04-28,R008,SKU009,Truck,585,3510,6
2025-04-02,R012,SKU002,Rail,54,918,7
2025-04-29,R008,SKU004,Rail,744,10416,5
2025-02-15,R002,SKU020,Rail,693,8316,6
2025-04-15,R017,SKU018,Rail,335,5025,9
2025-03-29,R012,SKU007,Rail,941,14115,9
2025-02-05,R019,SKU016,Truck,893,12502,4
2025-01-20,R004,SKU012,Truck,218,3924,5
2025-04-15,R012,SKU002,Truck,646,9690,7
2025-01-08,R009,SKU012,Air,836,14212,8
2025-01-27,R014,SKU007,Truck,457,7312,8
2025-04-28,R020,SKU002,Air,317,1585,5
2025-04-03,R001,SKU010,Rail,411,4932,1
2025-04-06,R012,SKU006,Air,542,10298,9
2025-03-21,R020,SKU012,Air,413,6195,2
2025-03-02,R017,SKU003,Rail,511,7665,7
2025-03-25,R009,SKU014,Air,782,10948,3
2025-03-02,R010,SKU013,Air,59,1121,1
2025-01-28,R020,SKU018,Air,792,14256,8
2025-04-04,R003,SKU004,Rail,186,3534,8
2025-03-18,R013,SKU007,Rail,507,3549,6
2025-03-25,R009,SKU014,Truck,55,550,2
2025-01-24,R017,SKU019,Truck,644,11592,7
2025-04-01,R011,SKU011,Air,775,10075,3
2025-01-08,R008,SKU016,Truck,201,3216,2
2025-03-11,R013,SKU004,Rail,753,6024,9
2025-04-13,R018,SKU006,Air,865,4325,4
2025-03-04,R018,SKU004,Truck,681,6810,1
2025-03-25,R001,SKU010,Rail,378,1890,8
2025-03-01,R012,SKU002,Rail,232,3248,9
2025-02-27,R008,SKU003,Rail,169,2028,8
2025-01-27,R006,SKU016,Truck,998,7984,7
2025-03-24,R011,SKU015,Truck,763,9156,3
2025-01-19,R013,SKU004,Truck,582,5820,4
2025-04-19,R020,SKU009,Air,451,3157,1
2025-02-13,R017,SKU011,Rail,272,4080,2
2025-02-15,R012,SKU003,Truck,362,3620,7
2025-02-06,R006,SKU007,Truck,516,9288,2
2025-01-21,R008,SKU014,Rail,870,6090,3
2025-03-20,R015,SKU016,Rail,160,1920,7
2025-04-11,R016,SKU009,Rail,839,9229,7
2025-04-18,R004,SKU016,Rail,386,1930,3
2025-04-22,R007,SKU005,Truck,922,11064,1
2025-03-09,R011,SKU007,Rail,220,2420,2
2025-03-27,R006,SKU004,Air,312,4368,8
2025-01-04,R006,SKU009,Truck,68,1224,1
2025-02-07,R001,SKU007,Truck,998,8982,1
2025-01-07,R007,SKU014,Rail,382,4202,6
2025-03-31,R007,SKU018,Rail,102,714,9
2025-02-02,R007,SKU016,Rail,417,3336,5
2025-04-23,R014,SKU013,Air,615,10455,2
2025-02-19,R001,SKU009,Rail,121,2299,6
2025-01-19,R002,SKU019,Air,59,531,7
2025-04-28,R013,SKU001,Rail,308,5852,5
2025-01-28,R019,SKU019,Truck,686,11662,8
2025-01-26,R006,SKU008,Truck,415,3735,7
2025-02-18,R020,SKU016,Truck,497,6958,2
2025-02-07,R009,SKU017,Rail,345,6555,8
2025-03-17,R002,SKU018,Air,428,5136,8
2025-04-27,R018,SKU013,Air,543,4344,4
2025-02-24,R010,SKU004,Rail,851,16169,2
2025-01-28,R005,SKU011,Truck,852,11076,9
2025-04-13,R002,SKU002,Air,584,9928,6
2025-04-05,R019,SKU006,Rail,862,6896,1
2025-03-01,R003,SKU009,Air,818,4090,1
2025-03-31,R005,SKU013,Air,107,1391,9
2025-01-06,R007,SKU017,Air,822,8220,2
2025-01-07,R008,SKU005,Truck,871,13936,4
2025-03-09,R012,SKU003,Truck,219,3285,6
2025-01-08,R002,SKU014,Air,629,11951,2
2025-01-11,R018,SKU019,Truck,74,740,7
2025-03-03,R010,SKU005,Truck,869,14773,4
2025-04-06,R008,SKU014,Truck,192,1344,1
2025-03-20,R005,SKU001,Truck,939,13146,2
2025-02-06,R012,SKU004,Air,844,10128,2
2025-01-16,R010,SKU002,Rail,667,3335,7
2025-03-14,R018,SKU014,Air,59,295,9
2025-01-13,R016,SKU016,Rail,474,8532,8
2025-02-24,R017,SKU011,Air,540,8100,7
2025-02-23,R015,SKU001,Rail,141,2397,8
2025-02-03,R011,SKU020,Air,775,13950,6
2025-03-22,R020,SKU001,Truck,210,3570,1
2025-02-13,R013,SKU009,Rail,225,2250,5
2025-04-28,R007,SKU008,Truck,586,9962,9
2025-01-17,R011,SKU012,Rail,640,5760,8
2025-03-16,R008,SKU010,Truck,251,3765,1
2025-04-19,R018,SKU020,Air,822,8220,6
2025-04-05,R007,SKU010,Truck,97,485,9
2025-04-13,R015,SKU012,Rail,689,10335,2
2025-03-09,R009,SKU013,Truck,392,4704,1
2025-01-28,R001,SKU008,Rail,206,2472,5
2025-01-19,R019,SKU011,Truck,297,2079,6
2025-04-02,R016,SKU004,Air,850,10200,3
2025-02-24,R009,SKU015,Truck,867,14739,7
2025-01-17,R016,SKU005,Air,655,5895,5
2025-04-28,R016,SKU011,Rail,135,1890,2
2025-02-13,R010,SKU012,Air,971,16507,9
2025-01-19,R016,SKU017,Truck,746,7460,7
2025-03-23,R012,SKU011,Truck,115,1955,3
2025-04-25,R001,SKU004,Rail,145,1885,2
2025-04-18,R005,SKU009,Air,323,3876,6
2025-03-30,R012,SKU002,Truck,969,8721,2
2025-02-11,R004,SKU008,Rail,931,6517,3
2025-02-26,R019,SKU012,Truck,520,2600,6
2025-03-31,R007,SKU004,Air,400,4400,6
2025-04-13,R019,SKU008,Truck,335,4690,9
2025-04-30,R014,SKU009,Rail,590,5310,2
2025-01-31,R005,SKU009,Rail,322,2898,9
2025-03-10,R006,SKU005,Rail,993,17874,1
2025-04-22,R005,SKU015,Truck,496,3472,7
2025-01-07,R003,SKU016,Air,824,5768,6
2025-01-08,R006,SKU016,Rail,434,3038,3
2025-03-28,R002,SKU004,Rail,253,2783,8
2025-04-17,R019,SKU018,Truck,208,2912,4
2025-04-29,R003,SKU012,Rail,850,7650,5
2025-01-10,R013,SKU009,Truck,804,13668,4
2025-03-01,R009,SKU001,Rail,720,6480,3
2025-04-21,R004,SKU004,Air,67,1005,2
2025-04-14,R016,SKU002,Air,319,4466,7
2025-02-02,R010,SKU017,Air,932,13980,9
2025-04-04,R018,SKU015,Air,632,12008,6
2025-01-09,R008,SKU013,Rail,724,3620,8
2025-04-24,R018,SKU004,Rail,816,5712,5
2025-03-13,R005,SKU018,Air,861,14637,4
2025-03-17,R014,SKU013,Rail,740,10360,6
2025-01-09,R017,SKU018,Truck,979,13706,1
2025-01-27,R008,SKU008,Rail,870,7830,6
2025-04-27,R007,SKU018,Air,146,1460,2
2025-02-01,R003,SKU019,Rail,882,15876,5
2025-01-13,R012,SKU008,Rail,313,4382,7
2025-03-28,R015,SKU008,Rail,998,10978,2
2025-02-05,R011,SKU006,Rail,891,16038,3
2025-01-18,R017,SKU012,Rail,79,553,6
2025-02-11,R003,SKU019,Air,928,9280,9
2025-03-13,R019,SKU002,Air,464,5568,3
2025-02-06,R012,SKU012,Truck,835,10855,5
2025-03-20,R019,SKU020,Truck,571,2855,6
2025-04-15,R018,SKU017,Rail,296,2960,3
2025-01-16,R007,SKU002,Rail,523,4707,6
2025-03-20,R007,SKU013,Air,234,1638,4
2025-02-27,R015,SKU003,Air,461,8759,1
2025-02-22,R011,SKU020,Truck,240,1920,3
2025-02-23,R004,SKU010,Truck,364,6188,3
2025-02-15,R004,SKU013,Rail,460,5520,9
2025-02-15,R001,SKU008,Air,929,4645,3
2025-03-02,R018,SKU020,Rail,88,1144,6
2025-01-20,R001,SKU006,Rail,577,4616,3
2025-01-22,R008,SKU009,Air,381,1905,6
2025-01-12,R014,SKU016,Rail,293,2051,3
2025-03-18,R010,SKU012,Air,174,2958,8
2025-01-15,R011,SKU017,Rail,981,18639,1
2025-01-14,R007,SKU002,Rail,770,7700,4
2025-02-04,R006,SKU005,Air,651,11067,6
2025-01-06,R011,SKU019,Air,159,3021,5
2025-03-28,R013,SKU012,Rail,995,6965,5
2025-01-31,R013,SKU013,Rail,942,13188,3
2025-03-12,R004,SKU010,Rail,899,9889,2
2025-03-28,R018,SKU008,Truck,488,9272,3
2025-03-18,R001,SKU007,Rail,806,12090,9
2025-01-17,R006,SKU005,Rail,319,2233,5
2025-04-24,R012,SKU011,Air,902,15334,1
2025-04-27,R002,SKU017,Rail,650,4550,6
2025-03-06,R002,SKU014,Truck,966,15456,1
2025-01-27,R004,SKU004,Air,107,1819,1
2025-01-14,R016,SKU017,Rail,907,17233,2
2025-02-27,R002,SKU017,Rail,262,2096,4
2025-03-14,R017,SKU011,Rail,414,5796,9
2025-02-01,R008,SKU019,Truck,795,15105,3
2025-02-26,R016,SKU009,Air,52,728,3
2025-04-20,R006,SKU011,Rail,330,1980,8
2025-02-27,R004,SKU016,Truck,271,1355,4
2025-04-28,R018,SKU010,Rail,428,2996,4
2025-03-21,R011,SKU003,Truck,742,4452,9
2025-01-02,R019,SKU005,Truck,457,4113,3
2025-01-19,R011,SKU019,Air,517,7238,1
2025-01-12,R008,SKU003,Truck,202,3434,6
2025-01-13,R015,SKU010,Air,845,14365,4
2025-02-04,R011,SKU015,Air,355,4260,7
2025-02-09,R006,SKU013,Truck,347,6593,5
2025-02-02,R002,SKU008,Truck,202,3636,8
2025-04-22,R019,SKU005,Rail,476,5712,4
2025-03-19,R009,SKU017,Air,725,11600,2
2025-01-10,R009,SKU019,Rail,589,9424,4
2025-04-23,R019,SKU002,Rail,417,6672,6
2025-03-19,R001,SKU020,Air,448,8512,9
2025-02-12,R008,SKU005,Rail,664,11288,6
2025-03-04,R019,SKU007,Rail,988,6916,3
2025-01-26,R001,SKU006,Rail,701,11917,9
2025-03-02,R014,SKU009,Rail,863,9493,7
2025-04-21,R019,SKU008,Rail,779,3895,3
2025-04-30,R007,SKU008,Rail,644,10948,7
2025-01-11,R019,SKU010,Truck,374,5984,4
2025-02-26,R002,SKU016,Rail,565,9605,6
2025-03-05,R006,SKU011,Air,475,9025,5
2025-03-31,R015,SKU007,Rail,79,1422,1
2025-04-14,R006,SKU005,Rail,949,18031,4
2025-03-04,R016,SKU003,Truck,169,1690,5
2025-03-18,R009,SKU009,Air,476,5712,3
2025-01-29,R017,SKU001,Rail,669,5352,5
2025-01-16,R017,SKU003,Rail,131,786,9
2025-03-31,R008,SKU018,Air,185,3145,9
2025-02-16,R009,SKU010,Air,379,1895,8
2025-03-02,R020,SKU010,Truck,479,7185,6
2025-04-12,R010,SKU007,Air,867,13872,9
2025-03-07,R004,SKU009,Air,482,3374,2
2025-01-16,R018,SKU004,Rail,439,6585,1
2025-03-21,R009,SKU005,Air,898,7184,2
2025-02-28,R005,SKU002,Rail,990,8910,1
2025-02-22,R019,SKU015,Rail,925,5550,4
2025-01-01,R011,SKU003,Truck,873,7857,1
2025-01-18,R015,SKU003,Air,482,2892,7
2025-04-14,R004,SKU014,Rail,133,1197,7
2025-01-30,R001,SKU020,Truck,824,13184,4
2025-04-13,R002,SKU015,Rail,406,2842,4
2025-02-16,R011,SKU017,Air,949,7592,3
2025-04-08,R020,SKU016,Truck,537,3759,6
2025-02-01,R017,SKU002,Air,221,3978,6
2025-01-13,R004,SKU010,Air,807,4842,4
2025-03-03,R006,SKU009,Truck,546,6006,1
2025-04-04,R003,SKU008,Truck,718,6462,6
2025-04-26,R018,SKU006,Air,503,7545,9
2025-03-13,R014,SKU013,Truck,566,5660,9
2025-04-26,R001,SKU013,Rail,935,12155,6
2025-04-13,R004,SKU010,Truck,995,16915,3
2025-01-11,R002,SKU017,Air,410,5330,9
2025-02-28,R017,SKU014,Air,696,12528,7
2025-01-14,R009,SKU009,Truck,171,1539,2
2025-04-18,R002,SKU016,Air,759,8349,6
2025-01-28,R017,SKU011,Air,438,4818,3
2025-01-01,R006,SKU011,Air,130,2080,9
2025-03-15,R007,SKU014,Air,424,4664,8
2025-03-16,R008,SKU003,Air,246,3936,4
2025-03-18,R006,SKU004,Rail,398,3582,8
2025-04-08,R009,SKU005,Truck,761,13698,9
2025-04-08,R004,SKU003,Air,950,18050,2
2025-04-19,R010,SKU011,Rail,453,4077,6
2025-03-06,R014,SKU013,Rail,801,13617,9
2025-01-03,R012,SKU002,Rail,873,12222,4
2025-03-30,R015,SKU020,Truck,162,1458,7
2025-04-09,R013,SKU006,Air,834,8340,5
2025-01-18,R012,SKU004,Air,621,9315,7
2025-03-11,R006,SKU016,Truck,515,2575,2
2025-03-24,R014,SKU009,Rail,506,8096,5
2025-01-23,R010,SKU019,Rail,791,7910,5
2025-03-06,R015,SKU018,Rail,742,14098,4
2025-04-21,R017,SKU010,Truck,210,1470,9
2025-01-07,R015,SKU002,Truck,81,891,4
2025-01-16,R019,SKU009,Rail,406,5684,8
2025-04-03,R011,SKU014,Rail,786,11004,2
2025-02-08,R005,SKU017,Rail,790,7110,9
2025-02-12,R005,SKU015,Air,962,6734,5
2025-02-25,R014,SKU002,Air,384,3840,2
2025-03-05,R002,SKU019,Rail,558,6696,2
2025-01-16,R004,SKU005,Truck,542,5962,6
2025-02-01,R017,SKU012,Truck,813,6504,1
2025-04-30,R002,SKU001,Rail,662,11254,1
2025-03-06,R001,SKU015,Truck,129,1806,5
2025-01-02,R011,SKU014,Air,452,3164,3
2025-01-11,R016,SKU020,Truck,846,6768,4
2025-02-16,R016,SKU011,Truck,117,1053,3
2025-02-17,R016,SKU019,Truck,404,2424,6
2025-04-14,R020,SKU006,Air,737,5896,8
2025-02-10,R008,SKU009,Truck,822,7398,1
2025-01-24,R018,SKU016,Rail,567,9072,4
2025-03-21,R008,SKU019,Rail,854,14518,6
2025-01-02,R011,SKU015,Truck,411,6987,4
2025-01-20,R012,SKU018,Truck,930,4650,4
2025-01-19,R020,SKU018,Truck,731,11696,4
2025-02-14,R004,SKU014,Air,85,1275,1
2025-04-12,R005,SKU005,Air,656,10496,6
2025-03-17,R011,SKU014,Air,489,4890,9
2025-03-18,R020,SKU006,Rail,871,5226,8
2025-01-30,R007,SKU004,Air,393,2751,3
2025-02-11,R003,SKU019,Rail,86,860,1
2025-04-12,R002,SKU007,Truck,904,9040,3
2025-01-29,R018,SKU002,Rail,97,1552,2
2025-03-13,R003,SKU001,Rail,760,4560,9
2025-04-29,R019,SKU003,Rail,619,7428,7
2025-04-05,R019,SKU016,Air,607,5463,7
2025-02-04,R016,SKU002,Rail,276,5244,1
2025-02-16,R001,SKU001,Air,811,5677,6
2025-01-10,R020,SKU003,Rail,936,7488,1
2025-04-26,R015,SKU004,Air,948,11376,7
2025-01-10,R020,SKU019,Air,574,8036,3
2025-02-22,R010,SKU015,Truck,806,15314,9
2025-03-20,R015,SKU014,Air,159,2226,4
2025-01-14,R012,SKU015,Truck,819,5733,1
2025-03-20,R011,SKU010,Rail,826,14042,3
2025-01-24,R006,SKU001,Rail,950,7600,3
2025-04-19,R007,SKU004,Air,209,3135,3
2025-04-25,R001,SKU005,Rail,604,10268,7
2025-03-05,R016,SKU008,Truck,821,5747,7
2025-02-13,R013,SKU009,Truck,957,11484,3
2025-02-01,R014,SKU006,Rail,999,8991,4
2025-02-04,R008,SKU016,Rail,599,7787,3
2025-02-06,R006,SKU004,Rail,308,3696,6
2025-02-13,R006,SKU008,Truck,620,8060,4
2025-02-16,R019,SKU008,Rail,678,10848,3
2025-01-26,R005,SKU020,Truck,352,4224,8
2025-04-04,R008,SKU019,Rail,958,7664,2
2025-01-30,R018,SKU019,Air,166,1660,2
2025-03-16,R015,SKU007,Truck,939,13146,5
2025-03-14,R016,SKU016,Truck,266,1330,8
2025-01-12,R002,SKU007,Air,183,2745,3
2025-03-13,R007,SKU004,Rail,760,9120,1
2025-01-05,R014,SKU010,Truck,573,4011,2
2025-01-14,R019,SKU003,Air,510,2550,3
2025-01-14,R013,SKU002,Truck,443,5316,6
2025-02-08,R008,SKU001,Air,217,2170,7
2025-02-28,R004,SKU018,Air,944,7552,8
2025-02-27,R012,SKU016,Truck,530,5300,1
2025-03-01,R008,SKU020,Truck,624,8112,7
2025-01-29,R020,SKU019,Rail,184,2392,6
2025-01-18,R015,SKU010,Truck,139,2502,9
2025-04-30,R018,SKU020,Rail,669,12711,8
2025-02-12,R014,SKU003,Rail,422,4220,5
2025-04-28,R010,SKU001,Rail,883,10596,1
2025-02-26,R001,SKU007,Rail,86,516,1
2025-04-23,R004,SKU013,Truck,487,2435,2
2025-02-03,R010,SKU012,Truck,811,6488,5
2025-02-28,R009,SKU010,Rail,440,6600,2
2025-04-26,R016,SKU020,Rail,89,979,8
2025-04-03,R011,SKU018,Rail,181,1448,6
2025-03-21,R012,SKU003,Truck,310,2170,3
2025-03-09,R004,SKU009,Truck,678,12882,1
2025-01-16,R015,SKU007,Rail,375,6750,4
2025-01-31,R016,SKU005,Truck,213,3834,2
2025-01-28,R008,SKU016,Air,304,5776,1
2025-04-15,R004,SKU006,Rail,236,3068,9
2025-02-04,R015,SKU015,Air,480,5760,1
2025-03-30,R006,SKU014,Truck,334,2004,3
2025-03-22,R014,SKU006,Truck,584,8176,9
2025-03-02,R013,SKU007,Rail,462,8778,9
2025-01-02,R012,SKU005,Air,503,9557,1
2025-03-16,R003,SKU012,Rail,324,5508,7
2025-03-12,R018,SKU012,Truck,865,10380,5
2025-02-26,R017,SKU013,Air,245,2940,9
2025-01-09,R011,SKU010,Truck,290,3190,6
2025-04-04,R010,SKU008,Rail,203,3248,7
2025-03-16,R013,SKU007,Rail,883,6181,9
2025-01-01,R001,SKU006,Truck,147,2058,5
2025-04-15,R008,SKU012,Rail,112,2016,4
2025-04-21,R009,SKU008,Air,812,7308,1
2025-01-11,R006,SKU004,Truck,629,5661,6
2025-03-19,R003,SKU018,Truck,316,6004,7
2025-04-10,R010,SKU006,Air,852,16188,5
2025-02-17,R012,SKU003,Truck,406,2030,8
2025-03-11,R013,SKU015,Air,547,3829,9
2025-03-26,R008,SKU006,Rail,52,260,4
2025-03-19,R004,SKU002,Truck,296,5624,7
2025-04-07,R012,SKU002,Truck,936,17784,3
2025-01-24,R006,SKU020,Truck,647,5176,3
2025-02-16,R016,SKU004,Air,120,1440,2
2025-02-26,R012,SKU007,Rail,447,8493,4
2025-01-07,R011,SKU018,Rail,287,5166,3
2025-04-24,R001,SKU012,Rail,883,16777,6
2025-03-11,R016,SKU012,Rail,962,7696,7
2025-01-02,R017,SKU013,Truck,992,10912,6
2025-01-28,R010,SKU018,Rail,383,2681,6
2025-01-01,R014,SKU004,Truck,648,5832,4
2025-01-22,R008,SKU014,Rail,226,1582,4
2025-03-10,R002,SKU001,Truck,522,8874,3
2025-02-06,R005,SKU013,Rail,870,11310,3
2025-03-06,R007,SKU020,Truck,436,7412,8
2025-02-19,R009,SKU016,Air,191,1337,6
2025-01-07,R013,SKU005,Truck,863,4315,4
2025-04-07,R009,SKU009,Air,550,9350,5
2025-01-07,R011,SKU002,Rail,516,4644,7
2025-02-16,R011,SKU002,Truck,424,8056,2
2025-03-29,R011,SKU010,Truck,323,3876,5
2025-01-30,R004,SKU005,Truck,868,10416,3
2025-01-15,R001,SKU014,Rail,670,9380,7
2025-03-17,R002,SKU001,Air,572,9152,1
2025-02-11,R009,SKU003,Truck,644,3864,5
2025-04-02,R015,SKU007,Rail,491,4419,3
2025-03-18,R002,SKU007,Rail,768,12288,5
2025-03-30,R004,SKU005,Rail,521,3126,1
2025-01-03,R001,SKU007,Truck,959,18221,5
2025-01-03,R005,SKU017,Truck,749,12733,6
2025-04-07,R018,SKU013,Truck,526,3682,5
2025-02-26,R009,SKU006,Rail,911,9110,4
2025-03-12,R018,SKU018,Rail,142,1278,6
2025-02-03,R001,SKU002,Rail,303,4545,7
2025-01-02,R010,SKU019,Air,938,15008,2
2025-03-04,R006,SKU001,Truck,265,2650,6
2025-02-07,R015,SKU016,Truck,307,4605,9
2025-01-16,R011,SKU002,Truck,151,1963,9
