date,sku_id,supplier,order_qty,lead_time_days,cost
2025-01-26,SKU004,SUP03,385,11,7700
2025-01-10,SKU004,SUP01,222,9,4662
2025-03-27,SKU013,SUP03,327,8,15042
2025-02-23,SKU017,SUP02,443,11,9303
2025-01-20,SKU006,SUP02,474,8,20382
2025-03-20,SKU016,SUP02,324,12,9396
2025-01-21,SKU006,SUP04,209,11,7524
2025-01-03,SKU002,SUP02,336,5,9744
2025-01-21,SKU004,SUP01,351,11,13338
2025-01-24,SKU014,SUP04,126,5,2772
2025-04-26,SKU020,SUP04,194,9,7178
2025-01-08,SKU014,SUP02,420,10,16380
2025-03-11,SKU013,SUP01,246,9,10332
2025-01-27,SKU016,SUP02,106,6,4346
2025-03-25,SKU015,SUP01,465,3,16740
2025-03-21,SKU005,SUP05,382,10,16044
2025-04-09,SKU020,SUP03,156,14,6552
2025-02-22,SKU019,SUP05,240,8,10320
2025-03-14,SKU020,SUP01,173,5,4325
2025-02-17,SKU020,SUP04,422,9,15614
2025-01-21,SKU003,SUP05,374,11,16082
2025-03-03,SKU018,SUP02,342,12,13680
2025-04-08,SKU010,SUP02,482,6,10604
2025-04-23,SKU017,SUP04,249,14,8964
2025-01-13,SKU009,SUP01,163,5,4564
2025-01-17,SKU015,SUP02,423,9,11421
2025-04-07,SKU001,SUP05,139,3,3058
2025-03-27,SKU017,SUP03,159,3,3657
2025-01-09,SKU013,SUP05,113,5,5085
2025-01-23,SKU014,SUP03,444,6,10212
2025-02-01,SKU009,SUP02,149,11,3874
2025-04-27,SKU014,SUP05,316,12,7584
2025-03-30,SKU008,SUP05,256,7,6144
2025-01-14,SKU001,SUP03,104,5,4264
2025-02-13,SKU015,SUP03,356,10,11036
2025-04-19,SKU014,SUP01,119,12,3927
2025-03-19,SKU013,SUP05,390,10,14820
2025-03-25,SKU010,SUP04,453,3,10419
2025-04-14,SKU017,SUP02,177,5,4071
2025-03-25,SKU016,SUP03,336,9,14448
2025-01-14,SKU010,SUP04,238,13,8092
2025-04-14,SKU017,SUP05,425,11,9350
2025-02-13,SKU004,SUP01,114,12,5586
2025-04-02,SKU018,SUP05,204,7,7752
2025-01-08,SKU013,SUP01,116,7,5684
2025-01-09,SKU011,SUP02,356,10,12104
2025-02-23,SKU002,SUP03,344,3,12728
2025-02-28,SKU017,SUP03,122,9,5490
2025-03-04,SKU014,SUP05,445,8,21360
2025-02-20,SKU011,SUP02,240,11,5040
2025-01-14,SKU017,SUP01,203,10,5278
2025-01-25,SKU016,SUP03,404,3,18584
2025-02-14,SKU016,SUP04,164,13,5576
2025-04-07,SKU016,SUP01,388,12,8148
2025-03-13,SKU011,SUP05,424,4,16112
2025-01-21,SKU003,SUP02,449,8,22001
2025-01-05,SKU019,SUP01,157,10,4082
2025-03-17,SKU014,SUP05,226,13,8362
2025-03-03,SKU010,SUP05,248,8,10168
2025-04-09,SKU004,SUP01,116,7,3596
2025-03-25,SKU007,SUP04,253,4,7337
2025-01-20,SKU002,SUP05,240,9,6960
2025-03-27,SKU013,SUP01,181,6,7602
2025-04-02,SKU008,SUP05,375,11,11625
2025-03-21,SKU020,SUP03,444,6,16872
2025-03-15,SKU008,SUP04,365,5,12775
2025-04-05,SKU012,SUP04,387,4,18189
2025-01-11,SKU020,SUP05,134,3,3886
2025-04-14,SKU006,SUP03,131,10,5371
2025-04-07,SKU011,SUP01,124,14,5084
2025-02-07,SKU004,SUP01,479,9,12454
2025-01-13,SKU002,SUP02,223,12,7805
2025-02-28,SKU002,SUP04,316,7,6636
2025-04-26,SKU007,SUP05,398,10,14328
2025-03-19,SKU005,SUP04,131,13,2620
2025-04-28,SKU018,SUP03,227,8,5675
2025-01-21,SKU014,SUP05,354,10,13098
2025-03-11,SKU005,SUP02,112,9,4368
2025-04-12,SKU004,SUP05,437,9,10488
2025-03-02,SKU003,SUP03,317,14,6657
2025-02-12,SKU020,SUP03,410,12,11070
2025-02-09,SKU014,SUP04,322,12,11914
2025-04-28,SKU015,SUP03,198,4,6336
2025-04-19,SKU009,SUP01,198,4,6534
2025-01-16,SKU014,SUP04,229,10,10305
2025-01-01,SKU018,SUP01,253,14,6072
2025-01-21,SKU003,SUP04,409,12,19223
2025-04-22,SKU018,SUP04,399,7,9177
2025-02-11,SKU009,SUP04,379,3,9096
2025-02-26,SKU003,SUP03,272,8,8160
2025-02-07,SKU004,SUP03,237,7,9006
2025-03-23,SKU017,SUP01,360,7,12960
2025-02-26,SKU009,SUP03,441,9,11466
2025-02-03,SKU014,SUP05,373,6,11563
2025-04-25,SKU013,SUP03,169,13,5746
2025-03-26,SKU017,SUP02,368,9,16192
2025-03-06,SKU004,SUP03,230,14,7130
2025-01-11,SKU016,SUP05,216,7,6912
2025-04-18,SKU010,SUP02,104,6,3328
2025-03-22,SKU012,SUP01,100,10,3500
2025-01-15,SKU019,SUP01,386,12,8106
2025-02-28,SKU004,SUP04,343,14,12348
2025-03-26,SKU004,SUP03,110,11,3520
2025-03-28,SKU008,SUP01,325,6,6825
2025-03-13,SKU018,SUP03,289,14,12716
2025-04-26,SKU001,SUP01,275,12,11825
2025-03-22,SKU010,SUP02,479,14,16286
2025-02-05,SKU002,SUP03,272,14,11968
2025-01-21,SKU013,SUP02,459,5,9180
2025-01-24,SKU011,SUP03,492,10,17712
2025-04-02,SKU007,SUP04,480,14,20640
2025-04-11,SKU012,SUP04,384,7,11520
2025-01-02,SKU004,SUP02,347,9,10757
2025-03-13,SKU016,SUP02,308,4,8932
2025-04-28,SKU002,SUP01,450,10,19800
2025-03-12,SKU019,SUP01,391,12,11730
2025-02-20,SKU015,SUP03,358,4,10740
2025-04-16,SKU003,SUP03,168,6,6048
2025-04-07,SKU001,SUP04,428,11,19260
2025-04-26,SKU020,SUP02,314,5,9106
2025-04-09,SKU020,SUP03,153,3,7038
2025-01-30,SKU003,SUP04,210,7,9660
2025-04-21,SKU020,SUP01,203,13,9338
2025-03-14,SKU016,SUP02,240,3,10080
2025-01-09,SKU017,SUP02,148,12,4736
2025-04-24,SKU013,SUP05,256,14,11008
2025-03-18,SKU010,SUP04,458,9,12824
2025-02-17,SKU015,SUP01,176,13,4752
2025-03-26,SKU006,SUP02,349,3,13611
2025-04-15,SKU014,SUP04,350,12,7000
2025-01-25,SKU019,SUP01,340,6,8160
2025-04-10,SKU004,SUP01,232,3,11368
2025-01-07,SKU006,SUP01,151,12,3775
2025-04-16,SKU020,SUP04,332,3,6640
2025-03-24,SKU009,SUP05,148,14,3552
2025-03-11,SKU020,SUP03,342,7,8550
2025-02-24,SKU010,SUP02,280,9,11760
2025-04-02,SKU003,SUP05,180,6,6840
2025-01-04,SKU012,SUP03,295,10,10620
2025-04-30,SKU018,SUP03,200,4,6000
2025-04-30,SKU013,SUP05,270,6,9990
2025-04-04,SKU015,SUP05,354,14,8142
2025-03-09,SKU020,SUP01,204,13,9180
2025-04-30,SKU008,SUP01,155,13,7130
2025-01-04,SKU017,SUP01,336,5,15120
2025-02-18,SKU020,SUP04,215,8,6020
2025-02-26,SKU012,SUP01,499,14,14471
2025-02-03,SKU003,SUP03,264,7,8448
2025-04-30,SKU018,SUP02,475,3,13300
2025-03-23,SKU005,SUP03,303,10,8181
2025-02-23,SKU007,SUP02,196,10,3920
2025-04-14,SKU017,SUP05,224,10,8736
2025-03-04,SKU018,SUP05,298,10,9834
2025-03-30,SKU014,SUP03,472,5,13688
2025-03-05,SKU009,SUP05,298,12,7748
2025-01-07,SKU012,SUP02,263,6,8416
2025-03-08,SKU020,SUP01,408,8,15912
2025-04-19,SKU001,SUP05,314,9,7850
2025-04-26,SKU008,SUP01,418,11,17974
2025-03-23,SKU004,SUP02,450,14,18450
2025-04-22,SKU018,SUP02,391,4,18377
2025-03-30,SKU015,SUP01,338,7,12844
2025-03-08,SKU017,SUP05,347,5,16309
2025-03-09,SKU018,SUP03,369,14,11070
2025-03-07,SKU001,SUP05,129,12,4773
2025-03-23,SKU013,SUP04,222,3,7548
2025-01-17,SKU006,SUP05,260,8,9100
2025-02-15,SKU005,SUP03,224,13,6944
2025-02-19,SKU009,SUP01,282,3,10152
2025-01-20,SKU018,SUP05,390,4,13260
2025-02-02,SKU003,SUP02,317,11,8559
2025-01-06,SKU001,SUP04,476,12,14280
2025-02-13,SKU003,SUP05,219,5,5913
2025-02-22,SKU013,SUP04,166,8,7304
2025-01-20,SKU003,SUP04,264,11,6600
2025-01-18,SKU020,SUP05,206,13,5768
2025-04-03,SKU017,SUP04,412,12,8240
2025-04-07,SKU004,SUP05,377,4,13572
2025-02-13,SKU020,SUP04,484,5,23716
2025-02-08,SKU015,SUP02,424,8,18656
2025-01-11,SKU019,SUP03,133,11,4123
2025-02-24,SKU014,SUP03,375,12,13500
2025-01-17,SKU002,SUP02,353,13,7766
2025-03-03,SKU002,SUP04,246,6,9102
2025-04-07,SKU002,SUP05,269,5,6994
2025-02-18,SKU003,SUP01,466,6,16776
2025-04-17,SKU006,SUP01,429,3,15873
2025-03-04,SKU014,SUP03,480,4,20640
2025-04-06,SKU001,SUP01,332,5,10292
2025-02-18,SKU017,SUP02,384,8,7680
2025-02-24,SKU012,SUP04,179,6,5370
2025-02-21,SKU020,SUP02,255,12,6885
2025-03-07,SKU008,SUP02,196,9,5096
2025-02-23,SKU014,SUP04,483,7,17388
2025-02-03,SKU002,SUP02,407,3,17094
2025-03-22,SKU007,SUP01,392,4,11760
2025-04-06,SKU017,SUP05,295,10,10915
2025-03-02,SKU014,SUP03,294,6,12936
2025-03-14,SKU014,SUP05,188,3,9024
2025-04-08,SKU014,SUP03,307,13,14429
2025-02-28,SKU014,SUP05,285,10,13680
2025-03-22,SKU014,SUP03,269,8,8339
2025-01-05,SKU008,SUP04,327,14,10464
2025-01-21,SKU017,SUP01,440,7,11000
2025-03-14,SKU005,SUP02,230,13,6670
2025-02-04,SKU009,SUP05,480,8,19200
2025-02-27,SKU002,SUP01,131,7,5371
2025-03-30,SKU001,SUP05,455,7,12740
2025-03-21,SKU019,SUP04,301,6,6020
2025-04-05,SKU020,SUP05,285,10,13395
2025-01-10,SKU006,SUP03,109,7,4142
2025-03-09,SKU006,SUP02,399,10,17157
2025-03-27,SKU014,SUP04,341,8,8525
2025-01-26,SKU019,SUP02,167,10,4008
2025-02-16,SKU003,SUP05,163,14,6520
2025-03-14,SKU011,SUP04,253,9,5819
2025-04-08,SKU019,SUP05,474,14,10428
2025-03-24,SKU003,SUP03,278,9,13344
2025-03-19,SKU004,SUP02,287,5,10619
2025-04-04,SKU015,SUP04,289,7,13294
2025-03-20,SKU009,SUP03,240,14,8160
2025-02-15,SKU001,SUP02,474,6,15168
2025-03-15,SKU013,SUP01,110,4,3080
2025-02-07,SKU013,SUP05,124,12,2976
2025-01-22,SKU010,SUP01,200,6,9400
2025-01-21,SKU011,SUP05,168,7,6048
2025-04-27,SKU005,SUP01,400,6,10800
2025-04-26,SKU006,SUP05,236,10,5664
2025-01-26,SKU016,SUP03,330,5,9570
2025-04-01,SKU016,SUP05,239,11,8365
2025-03-14,SKU007,SUP03,340,10,13940
2025-02-24,SKU010,SUP02,126,4,4410
2025-02-08,SKU015,SUP01,217,5,8680
2025-03-30,SKU008,SUP01,342,3,9918
2025-03-19,SKU012,SUP03,215,10,8815
2025-02-08,SKU009,SUP02,199,9,5373
2025-04-02,SKU018,SUP05,266,10,12502
2025-04-07,SKU011,SUP02,328,11,6888
2025-01-22,SKU002,SUP03,243,13,8019
2025-04-06,SKU005,SUP04,417,5,20016
2025-02-11,SKU009,SUP02,450,7,16200
2025-02-24,SKU018,SUP03,440,3,14520
2025-02-28,SKU014,SUP01,218,9,9374
2025-03-17,SKU013,SUP01,498,6,10458
2025-02-27,SKU014,SUP04,496,12,10912
2025-03-30,SKU013,SUP03,320,5,14400
2025-03-29,SKU002,SUP03,119,6,3332
2025-02-25,SKU004,SUP01,318,10,8586
2025-01-25,SKU016,SUP01,202,3,8282
2025-01-16,SKU002,SUP05,486,10,17982
2025-04-21,SKU004,SUP03,202,10,7878
2025-04-28,SKU019,SUP04,109,14,4796
2025-02-11,SKU015,SUP02,131,12,5502
2025-03-14,SKU009,SUP01,499,8,11976
2025-01-07,SKU013,SUP01,417,12,16263
2025-03-25,SKU001,SUP03,247,9,8151
2025-03-20,SKU006,SUP04,357,14,17136
2025-02-08,SKU020,SUP03,296,8,13912
2025-02-01,SKU008,SUP03,417,8,16680
2025-03-02,SKU014,SUP01,426,13,17466
2025-02-01,SKU009,SUP02,180,10,7380
2025-04-12,SKU011,SUP03,265,3,6890
2025-03-11,SKU013,SUP03,459,6,12852
2025-02-26,SKU005,SUP03,106,8,3286
2025-02-13,SKU006,SUP04,221,14,7514
2025-02-09,SKU013,SUP03,417,13,18765
2025-01-19,SKU017,SUP01,432,11,16848
2025-02-10,SKU011,SUP01,212,9,5724
2025-01-30,SKU002,SUP02,204,14,4080
2025-01-12,SKU014,SUP03,448,13,12544
2025-01-17,SKU020,SUP02,137,8,6713
2025-03-25,SKU010,SUP02,381,12,13716
2025-02-22,SKU014,SUP05,422,13,16036
2025-01-20,SKU019,SUP03,486,9,13608
2025-01-11,SKU015,SUP05,349,14,12564
2025-04-15,SKU013,SUP03,381,9,16383
2025-04-13,SKU001,SUP02,402,6,9246
2025-01-29,SKU009,SUP04,332,5,15272
2025-03-20,SKU011,SUP03,465,6,18600
2025-01-01,SKU013,SUP03,256,4,10752
2025-04-02,SKU009,SUP05,289,13,7225
2025-01-16,SKU005,SUP01,377,9,15080
2025-02-20,SKU006,SUP04,399,13,10374
2025-02-11,SKU010,SUP04,225,11,7200
2025-04-06,SKU007,SUP03,324,9,10044
2025-02-09,SKU015,SUP03,468,7,14508
2025-03-18,SKU008,SUP02,394,4,18912
2025-03-02,SKU016,SUP05,327,8,8502
2025-01-30,SKU019,SUP04,314,6,9106
2025-04-03,SKU004,SUP04,360,13,7560
2025-04-15,SKU012,SUP03,388,8,13192
2025-01-06,SKU017,SUP05,338,5,13858
2025-02-10,SKU003,SUP01,191,11,6494
2025-03-22,SKU002,SUP03,199,13,9154
2025-02-01,SKU012,SUP04,357,9,14280
2025-02-27,SKU003,SUP03,272,9,6528
2025-02-01,SKU005,SUP01,450,6,18450
2025-04-12,SKU013,SUP02,441,11,16758
2025-01-02,SKU013,SUP01,174,10,6960
2025-03-30,SKU020,SUP01,248,9,10912
2025-03-30,SKU009,SUP02,246,14,6150
2025-02-28,SKU005,SUP05,417,12,19182
2025-03-06,SKU018,SUP03,248,14,6200
2025-03-19,SKU017,SUP03,282,9,8178
2025-02-04,SKU016,SUP04,289,6,8092
2025-01-29,SKU007,SUP04,419,11,20112
2025-03-08,SKU012,SUP04,497,11,11431
2025-01-23,SKU020,SUP01,242,9,9438
2025-03-05,SKU019,SUP03,138,3,3588
2025-04-09,SKU006,SUP01,329,12,9870
2025-02-03,SKU006,SUP02,346,14,9688
2025-01-13,SKU020,SUP03,184,8,3680
2025-04-14,SKU009,SUP01,272,6,6800
2025-02-14,SKU017,SUP03,193,9,8299
2025-04-03,SKU008,SUP05,308,3,13244
2025-03-26,SKU015,SUP03,252,3,5292
2025-04-26,SKU010,SUP03,499,9,11477
2025-03-13,SKU016,SUP05,186,10,4092
2025-02-04,SKU018,SUP04,350,6,11900
2025-01-30,SKU015,SUP05,295,4,12390
2025-02-27,SKU003,SUP04,269,3,9953
2025-01-05,SKU009,SUP04,457,5,12796
2025-01-18,SKU015,SUP03,433,5,11691
2025-02-20,SKU011,SUP04,159,6,5406
2025-02-25,SKU010,SUP04,302,11,8456
2025-02-23,SKU017,SUP01,124,9,3472
2025-02-25,SKU009,SUP02,400,9,8000
2025-02-07,SKU006,SUP04,306,9,6426
2025-03-03,SKU012,SUP04,325,6,7150
2025-03-07,SKU018,SUP03,205,14,4715
2025-02-24,SKU020,SUP03,119,5,3213
2025-03-08,SKU015,SUP02,384,5,8832
2025-01-03,SKU009,SUP02,331,6,6951
2025-01-01,SKU004,SUP05,355,4,11715
2025-02-14,SKU016,SUP05,114,5,5472
2025-01-04,SKU019,SUP05,494,14,18278
2025-02-26,SKU011,SUP01,146,10,4234
2025-04-28,SKU004,SUP02,340,14,13940
2025-03-29,SKU005,SUP03,448,8,16128
2025-04-03,SKU019,SUP04,486,10,11664
2025-01-23,SKU005,SUP01,470,12,13630
2025-02-04,SKU013,SUP04,441,7,20727
2025-02-18,SKU002,SUP03,246,14,11808
2025-04-11,SKU003,SUP02,175,4,5075
2025-04-10,SKU020,SUP04,182,10,4186
2025-04-30,SKU011,SUP03,466,14,17242
2025-01-30,SKU006,SUP02,474,14,13746
2025-01-23,SKU004,SUP03,156,14,4680
2025-04-27,SKU003,SUP01,177,4,6549
2025-02-04,SKU009,SUP03,317,5,7608
2025-04-06,SKU009,SUP02,393,8,11790
2025-03-22,SKU002,SUP01,379,4,9096
2025-01-21,SKU006,SUP04,364,7,8372
2025-01-09,SKU018,SUP03,270,4,12960
2025-02-17,SKU019,SUP02,391,14,17595
2025-04-15,SKU013,SUP05,325,5,8775
2025-01-06,SKU005,SUP04,311,10,9641
2025-01-22,SKU005,SUP05,345,13,10350
2025-01-19,SKU007,SUP01,328,8,15744
2025-01-18,SKU018,SUP01,213,5,7668
2025-02-10,SKU001,SUP04,437,10,13984
2025-02-09,SKU014,SUP03,327,13,8502
2025-01-21,SKU005,SUP02,361,6,8664
2025-02-16,SKU011,SUP05,469,10,14070
2025-03-22,SKU014,SUP02,266,9,9842
2025-04-07,SKU015,SUP05,228,3,9348
2025-02-08,SKU016,SUP02,242,8,9438
2025-04-03,SKU011,SUP02,398,7,13930
2025-03-07,SKU019,SUP05,456,10,20520
2025-03-19,SKU014,SUP02,157,7,4553
2025-04-21,SKU013,SUP01,348,11,13224
2025-02-26,SKU009,SUP05,416,8,17472
2025-04-16,SKU010,SUP05,416,3,16224
2025-02-14,SKU008,SUP04,400,8,19200
2025-04-25,SKU012,SUP03,300,5,9000
2025-01-06,SKU015,SUP01,184,8,4232
2025-03-30,SKU003,SUP02,136,3,4760
2025-01-16,SKU012,SUP04,148,11,7252
2025-02-20,SKU002,SUP05,452,12,14916
2025-02-24,SKU009,SUP01,495,10,21285
2025-02-24,SKU020,SUP04,178,9,6586
2025-01-22,SKU014,SUP04,450,13,15300
2025-04-27,SKU008,SUP01,327,12,8175
2025-01-06,SKU017,SUP05,274,6,13152
2025-04-02,SKU015,SUP03,161,6,7567
2025-04-06,SKU017,SUP01,333,8,8325
2025-03-06,SKU005,SUP04,430,3,11180
2025-02-21,SKU003,SUP02,136,12,5984
2025-04-11,SKU010,SUP04,180,12,4320
2025-01-05,SKU006,SUP03,360,10,7200
2025-01-21,SKU003,SUP05,406,6,18676
2025-01-02,SKU017,SUP04,119,10,5712
2025-01-05,SKU010,SUP03,288,11,10080
2025-01-01,SKU015,SUP02,369,11,16605
2025-01-21,SKU016,SUP02,259,14,8288
2025-03-05,SKU020,SUP01,159,12,3339
2025-04-05,SKU019,SUP01,309,7,8034
2025-02-11,SKU009,SUP03,398,6,17910
2025-02-02,SKU012,SUP01,404,6,11312
2025-03-13,SKU004,SUP02,341,5,13299
2025-03-28,SKU011,SUP04,428,10,14980
2025-01-27,SKU013,SUP05,368,5,7728
2025-03-17,SKU009,SUP01,186,13,8928
2025-01-14,SKU007,SUP01,385,9,12705
2025-04-23,SKU002,SUP01,123,11,5781
2025-03-30,SKU004,SUP05,269,9,6725
2025-04-21,SKU002,SUP02,131,4,2882
2025-02-21,SKU014,SUP02,441,10,15435
2025-02-22,SKU017,SUP02,378,10,13986
2025-02-15,SKU017,SUP05,409,10,20041
2025-04-22,SKU010,SUP02,226,7,8362
2025-04-15,SKU001,SUP01,461,7,21206
2025-01-17,SKU009,SUP01,285,12,12540
2025-04-06,SKU006,SUP02,221,4,10387
2025-02-14,SKU018,SUP04,391,12,16422
2025-01-22,SKU011,SUP04,144,14,6480
2025-04-29,SKU017,SUP03,391,5,16422
2025-01-29,SKU012,SUP04,327,9,12753
2025-03-30,SKU019,SUP02,195,4,7800
2025-03-14,SKU011,SUP03,212,11,8480
2025-01-18,SKU006,SUP03,113,11,2486
2025-01-02,SKU019,SUP03,220,11,6160
2025-02-19,SKU007,SUP04,357,3,8568
2025-02-28,SKU003,SUP03,417,3,19599
2025-04-29,SKU019,SUP04,209,12,4389
2025-03-04,SKU011,SUP01,200,8,9200
2025-02-19,SKU016,SUP02,137,8,5891
2025-01-08,SKU006,SUP04,296,8,10064
2025-02-01,SKU006,SUP03,284,6,7668
2025-04-19,SKU004,SUP01,369,4,12546
2025-02-23,SKU019,SUP03,225,5,8550
2025-03-01,SKU001,SUP04,251,13,6526
2025-03-12,SKU014,SUP05,369,6,16605
2025-04-28,SKU018,SUP01,432,9,20736
2025-03-25,SKU007,SUP03,428,14,12412
2025-02-23,SKU003,SUP01,334,12,10354
2025-03-17,SKU013,SUP04,343,3,8575
2025-02-24,SKU002,SUP03,245,12,11760
2025-02-22,SKU001,SUP03,247,6,9139
2025-01-08,SKU009,SUP03,172,5,7052
2025-01-26,SKU002,SUP01,188,3,5264
2025-01-27,SKU001,SUP01,427,3,11529
2025-01-19,SKU004,SUP02,377,9,16965
2025-03-08,SKU014,SUP01,262,9,8908
2025-01-04,SKU005,SUP04,355,11,7810
2025-04-22,SKU016,SUP03,252,11,12096
2025-02-21,SKU001,SUP01,364,8,8736
2025-03-04,SKU015,SUP02,464,5,10208
2025-03-07,SKU013,SUP01,313,12,6260
2025-04-28,SKU016,SUP03,443,10,21707
2025-01-26,SKU013,SUP03,336,3,13440
2025-04-12,SKU010,SUP01,469,3,12194
2025-03-07,SKU011,SUP02,294,6,9408
2025-03-28,SKU017,SUP05,334,9,7348
2025-04-09,SKU002,SUP05,371,9,11130
2025-01-14,SKU003,SUP05,302,3,11476
2025-02-14,SKU017,SUP01,150,5,7050
2025-03-28,SKU006,SUP05,195,10,8775
2025-03-19,SKU018,SUP05,414,11,16146
2025-01-24,SKU003,SUP01,465,9,11625
2025-03-11,SKU012,SUP02,188,5,4324
2025-04-09,SKU013,SUP01,339,7,16611
2025-02-11,SKU013,SUP04,427,11,12383
2025-01-07,SKU003,SUP05,358,4,13604
2025-02-11,SKU009,SUP01,362,3,15928
2025-02-11,SKU002,SUP02,312,8,13416
2025-04-14,SKU018,SUP02,260,14,11180
2025-01-25,SKU014,SUP04,330,6,8580
2025-01-04,SKU005,SUP03,184,3,7176
2025-01-03,SKU013,SUP02,195,8,5265
2025-01-21,SKU011,SUP02,442,8,14586
2025-01-15,SKU011,SUP03,306,8,7038
2025-03-19,SKU013,SUP02,220,8,10560
2025-01-12,SKU008,SUP04,293,6,9083
2025-02-07,SKU015,SUP02,341,12,8866
2025-02-11,SKU005,SUP05,470,5,12220
2025-02-20,SKU012,SUP02,392,4,8624
2025-01-14,SKU015,SUP04,464,3,18096
2025-03-09,SKU019,SUP02,146,11,3212
2025-01-02,SKU007,SUP01,129,7,4644
2025-01-03,SKU009,SUP01,475,3,20425
2025-03-13,SKU014,SUP02,471,13,22137
2025-03-12,SKU002,SUP03,389,9,14782
2025-01-06,SKU012,SUP05,458,12,10534
2025-03-08,SKU001,SUP01,100,7,3400
2025-04-10,SKU010,SUP02,122,9,5856
2025-02-25,SKU019,SUP04,303,13,6666
2025-02-21,SKU017,SUP02,116,11,2436
2025-03-10,SKU013,SUP05,366,10,7320
2025-01-27,SKU003,SUP02,167,11,5010
2025-02-18,SKU011,SUP03,407,9,16280
2025-02-12,SKU014,SUP03,344,14,10320
2025-02-19,SKU004,SUP04,294,14,6762
2025-03-29,SKU012,SUP01,447,7,21903
2025-04-08,SKU003,SUP04,179,12,5191
2025-01-29,SKU009,SUP01,427,4,12810
2025-01-02,SKU015,SUP02,424,14,19080
2025-02-26,SKU007,SUP03,118,12,4130
2025-03-24,SKU017,SUP05,351,10,16497
2025-03-16,SKU018,SUP03,410,11,13530
2025-04-08,SKU017,SUP05,147,12,3528
2025-04-07,SKU009,SUP03,305,4,9455
2025-03-28,SKU014,SUP04,115,7,4485
2025-01-20,SKU015,SUP01,124,3,3844
2025-04-19,SKU010,SUP03,170,10,7310
2025-02-16,SKU018,SUP01,313,5,15024
2025-01-03,SKU007,SUP04,264,8,12408
2025-01-10,SKU012,SUP02,486,3,10692
2025-01-24,SKU015,SUP04,389,6,13615
2025-04-04,SKU015,SUP01,191,7,8595
2025-02-10,SKU014,SUP03,225,4,6300
2025-04-09,SKU011,SUP04,135,7,5805
2025-03-10,SKU018,SUP04,253,11,10373
2025-01-20,SKU002,SUP01,153,11,5661
2025-01-05,SKU014,SUP03,248,8,5456
2025-01-09,SKU002,SUP04,389,7,17894
2025-01-10,SKU019,SUP05,352,4,12320
2025-01-06,SKU012,SUP04,235,5,6815
2025-02-02,SKU005,SUP03,448,5,16576
2025-04-25,SKU019,SUP01,414,6,12420
2025-01-03,SKU010,SUP03,298,3,12814
2025-03-31,SKU016,SUP05,451,14,13981
2025-01-08,SKU008,SUP05,494,11,9880
2025-01-25,SKU017,SUP03,336,9,11424
2025-02-25,SKU012,SUP05,340,5,8840
2025-01-02,SKU002,SUP01,179,12,5907
2025-02-10,SKU015,SUP03,117,3,4329
2025-03-24,SKU008,SUP05,414,13,19872
2025-02-20,SKU007,SUP03,136,7,6664
2025-03-13,SKU010,SUP05,189,9,6615
2025-04-03,SKU010,SUP03,160,10,6400
2025-03-19,SKU012,SUP01,154,5,5698
2025-01-12,SKU010,SUP05,452,11,20340
2025-03-20,SKU014,SUP01,360,14,12600
2025-04-26,SKU003,SUP05,161,12,7245
2025-03-02,SKU019,SUP05,283,4,13584
2025-02-05,SKU015,SUP05,331,8,6620
2025-03-10,SKU018,SUP02,263,4,9468
2025-02-22,SKU013,SUP04,221,4,5525
2025-03-12,SKU017,SUP05,409,9,18814
2025-02-26,SKU019,SUP02,316,10,13904
2025-01-21,SKU019,SUP03,169,10,6253
2025-01-15,SKU017,SUP04,106,3,4346
2025-02-07,SKU013,SUP01,410,5,15990
2025-03-18,SKU015,SUP01,328,9,12464
2025-03-11,SKU012,SUP03,167,7,4175
2025-03-11,SKU017,SUP04,363,5,14157
2025-04-30,SKU013,SUP05,178,3,7654
2025-01-21,SKU017,SUP02,422,8,11816
2025-01-06,SKU001,SUP03,295,6,12980
2025-03-13,SKU005,SUP02,118,14,2360
2025-02-10,SKU016,SUP01,259,4,8547
2025-01-17,SKU001,SUP01,466,5,9786
2025-04-02,SKU014,SUP02,286,3,11726
2025-02-02,SKU012,SUP02,117,9,3627
2025-03-15,SKU002,SUP02,311,8,14617
2025-04-30,SKU010,SUP03,328,7,9512
2025-03-30,SKU013,SUP01,315,5,11655
2025-03-04,SKU019,SUP03,127,12,4953
2025-04-01,SKU001,SUP02,301,11,12341
2025-01-01,SKU019,SUP03,496,3,23312
2025-03-30,SKU020,SUP02,263,4,6575
2025-04-28,SKU009,SUP03,483,11,13041
2025-01-28,SKU017,SUP02,359,9,10770
2025-04-17,SKU011,SUP02,216,7,7344
2025-04-11,SKU006,SUP05,460,14,13800
2025-03-30,SKU003,SUP04,295,9,10030
2025-03-23,SKU005,SUP03,243,12,7290
2025-03-30,SKU001,SUP02,272,5,6800
2025-04-01,SKU020,SUP03,457,13,17366
2025-02-08,SKU012,SUP01,316,12,11692
2025-02-05,SKU006,SUP03,427,10,16653
2025-03-27,SKU009,SUP05,331,10,12247
2025-02-08,SKU019,SUP02,100,13,2800
2025-04-16,SKU010,SUP01,180,13,5580
2025-02-13,SKU019,SUP01,458,9,13740
2025-04-30,SKU002,SUP01,481,13,13949
2025-04-27,SKU010,SUP03,124,3,5828
2025-04-20,SKU019,SUP02,181,5,5249
2025-01-23,SKU013,SUP04,364,12,17472
2025-02-28,SKU010,SUP03,339,7,14916
2025-02-04,SKU012,SUP01,210,13,8820
