date,sku_id,store_id,quantity,revenue
2025-02-02,SKU019,STR03,132,23232
2025-01-26,SKU004,STR08,179,49046
2025-04-18,SKU007,STR04,99,19206
2025-01-23,SKU013,STR01,181,43621
2025-01-20,SKU013,STR03,180,41040
2025-03-31,SKU017,STR03,63,18522
2025-01-13,SKU015,STR02,127,32131
2025-01-03,SKU019,STR08,100,10000
2025-04-14,SKU015,STR01,184,39744
2025-04-26,SKU020,STR08,188,47752
2025-01-14,SKU016,STR01,59,14809
2025-03-02,SKU014,STR02,135,31860
2025-01-17,SKU006,STR08,190,52630
2025-04-11,SKU006,STR05,100,13500
2025-03-12,SKU004,STR09,188,26884
2025-01-14,SKU013,STR10,99,10296
2025-03-13,SKU014,STR05,171,31977
2025-04-14,SKU006,STR04,61,10614
2025-01-03,SKU012,STR05,183,21594
2025-01-18,SKU016,STR07,122,28060
2025-03-13,SKU006,STR04,129,37410
2025-02-11,SKU014,STR09,125,33000
2025-04-24,SKU004,STR02,171,24453
2025-03-08,SKU004,STR06,111,11100
2025-01-17,SKU016,STR09,108,23544
2025-01-09,SKU012,STR07,90,21780
2025-03-07,SKU011,STR08,183,51240
2025-01-20,SKU007,STR03,121,25652
2025-04-17,SKU002,STR09,166,36354
2025-01-19,SKU007,STR02,89,21449
2025-04-13,SKU004,STR01,186,29202
2025-01-20,SKU013,STR09,141,21009
2025-01-20,SKU009,STR04,166,20916
2025-03-13,SKU001,STR01,186,34038
2025-02-14,SKU002,STR09,79,14457
2025-02-07,SKU001,STR09,54,8748
2025-04-09,SKU004,STR01,127,31877
2025-01-04,SKU018,STR09,74,17316
2025-04-16,SKU013,STR04,92,14352
2025-02-05,SKU014,STR02,121,15246
2025-04-16,SKU005,STR07,120,30240
2025-03-08,SKU004,STR10,128,24960
2025-04-03,SKU010,STR05,175,20125
2025-04-21,SKU019,STR04,67,19095
2025-02-13,SKU016,STR01,179,27745
2025-03-20,SKU007,STR01,54,11070
2025-01-22,SKU004,STR01,193,35705
2025-03-05,SKU016,STR03,128,36480
2025-02-15,SKU020,STR10,112,19600
2025-03-01,SKU001,STR05,130,26520
2025-02-24,SKU019,STR09,120,22200
2025-01-26,SKU012,STR07,95,13870
2025-03-20,SKU006,STR05,191,43739
2025-03-13,SKU013,STR07,150,39000
2025-04-15,SKU006,STR04,175,35350
2025-04-15,SKU005,STR05,57,10032
2025-01-13,SKU008,STR10,67,10452
2025-03-24,SKU006,STR06,74,21090
2025-03-16,SKU001,STR08,153,20349
2025-04-12,SKU005,STR08,129,30960
2025-03-31,SKU020,STR07,112,16464
2025-03-28,SKU016,STR08,67,17018
2025-01-28,SKU018,STR04,65,11440
2025-02-27,SKU009,STR10,77,15708
2025-03-18,SKU004,STR09,100,17500
2025-04-27,SKU006,STR03,106,16218
2025-04-26,SKU016,STR04,105,12810
2025-01-17,SKU016,STR06,127,15367
2025-04-18,SKU017,STR02,97,25123
2025-03-18,SKU017,STR08,146,41464
2025-02-27,SKU003,STR02,160,16000
2025-02-10,SKU016,STR04,157,40820
2025-02-02,SKU007,STR02,79,11376
2025-03-21,SKU007,STR01,189,36288
2025-02-01,SKU020,STR08,197,35066
2025-02-25,SKU004,STR06,83,10541
2025-02-19,SKU002,STR09,160,30880
2025-01-26,SKU019,STR10,133,27265
2025-04-02,SKU020,STR10,90,13590
2025-03-24,SKU013,STR02,183,31659
2025-03-07,SKU006,STR05,163,47759
2025-03-02,SKU014,STR05,163,28362
2025-03-15,SKU011,STR02,64,13056
2025-02-06,SKU007,STR04,147,19698
2025-02-03,SKU019,STR04,73,13359
2025-02-08,SKU007,STR01,196,42532
2025-02-17,SKU003,STR07,170,44540
2025-04-04,SKU017,STR10,160,20480
2025-03-11,SKU017,STR01,63,15813
2025-02-26,SKU018,STR09,153,21114
2025-02-24,SKU004,STR02,86,9718
2025-01-27,SKU019,STR09,151,27180
2025-03-24,SKU012,STR04,97,15132
2025-03-16,SKU004,STR01,95,27170
2025-02-03,SKU011,STR08,105,14385
2025-04-27,SKU014,STR10,185,19795
2025-03-01,SKU008,STR07,83,20169
2025-04-15,SKU013,STR07,199,50546
2025-03-05,SKU002,STR01,75,13650
2025-04-17,SKU005,STR01,79,8453
2025-02-07,SKU017,STR01,116,31668
2025-03-31,SKU008,STR08,174,45588
2025-02-08,SKU019,STR04,170,30430
2025-03-18,SKU020,STR03,182,28028
2025-04-11,SKU020,STR08,83,18343
2025-04-19,SKU016,STR06,194,45008
2025-03-30,SKU018,STR07,102,15198
2025-03-13,SKU015,STR06,62,7378
2025-03-07,SKU003,STR07,196,53312
2025-02-06,SKU006,STR04,135,38070
2025-04-13,SKU004,STR02,76,8056
2025-01-03,SKU015,STR01,51,9129
2025-01-25,SKU015,STR08,64,12416
2025-01-14,SKU014,STR06,130,15210
2025-01-20,SKU019,STR01,89,12282
2025-02-21,SKU012,STR09,76,15884
2025-02-21,SKU001,STR10,66,9768
2025-04-10,SKU017,STR02,165,20130
2025-04-08,SKU008,STR07,106,30634
2025-02-23,SKU020,STR06,72,14688
2025-02-04,SKU003,STR02,82,11890
2025-03-22,SKU013,STR03,136,15504
2025-03-19,SKU002,STR07,67,19899
2025-02-28,SKU008,STR02,146,20148
2025-03-27,SKU011,STR08,105,13335
2025-03-05,SKU007,STR02,168,33432
2025-02-10,SKU004,STR04,137,25071
2025-02-15,SKU007,STR10,126,35406
2025-01-08,SKU005,STR04,127,32893
2025-03-01,SKU018,STR08,74,11174
2025-03-09,SKU018,STR07,64,9728
2025-02-07,SKU016,STR04,121,15367
2025-03-26,SKU016,STR06,193,25862
2025-01-17,SKU009,STR09,148,22348
2025-04-03,SKU007,STR02,189,34398
2025-02-17,SKU017,STR04,128,29184
2025-03-07,SKU008,STR06,74,21682
2025-04-25,SKU009,STR09,143,39754
2025-02-22,SKU015,STR02,171,29754
2025-04-14,SKU006,STR08,164,22632
2025-03-15,SKU012,STR01,184,39928
2025-04-14,SKU007,STR04,84,12600
2025-02-16,SKU004,STR09,154,17248
2025-01-18,SKU016,STR01,57,8379
2025-03-26,SKU011,STR04,134,34036
2025-01-19,SKU019,STR02,92,18216
2025-04-14,SKU020,STR03,155,32705
2025-03-10,SKU020,STR09,121,28798
2025-03-21,SKU007,STR08,98,25970
2025-02-16,SKU008,STR07,115,20240
2025-03-03,SKU006,STR05,133,34580
2025-01-29,SKU018,STR07,155,35650
2025-04-11,SKU013,STR08,135,29160
2025-01-29,SKU002,STR09,162,44874
2025-04-19,SKU001,STR04,86,14706
2025-01-27,SKU015,STR03,183,52521
2025-02-14,SKU012,STR03,195,42705
2025-03-06,SKU007,STR10,93,19158
2025-02-05,SKU019,STR06,58,15312
2025-01-27,SKU013,STR09,177,29205
2025-04-24,SKU001,STR08,93,19065
2025-04-08,SKU009,STR02,105,26985
2025-01-22,SKU014,STR07,130,25870
2025-01-13,SKU007,STR01,94,15416
2025-01-11,SKU006,STR04,148,42920
2025-04-11,SKU009,STR10,189,54621
2025-04-04,SKU010,STR03,182,37128
2025-01-27,SKU020,STR01,198,19800
2025-04-28,SKU016,STR10,107,19046
2025-02-24,SKU017,STR10,126,32760
2025-03-30,SKU008,STR05,55,6710
2025-04-26,SKU014,STR06,136,14960
2025-01-31,SKU006,STR06,102,20196
2025-04-29,SKU004,STR01,77,19173
2025-04-12,SKU007,STR08,79,23463
2025-03-07,SKU014,STR09,131,19650
2025-02-13,SKU013,STR10,189,34209
2025-01-09,SKU017,STR05,97,14356
2025-02-22,SKU008,STR08,157,20724
2025-01-23,SKU013,STR06,102,15096
2025-03-19,SKU014,STR01,151,33371
2025-03-01,SKU007,STR10,139,40588
2025-02-01,SKU015,STR04,198,48510
2025-04-04,SKU013,STR08,79,18091
2025-03-24,SKU015,STR09,99,11187
2025-01-06,SKU012,STR04,136,34952
2025-01-30,SKU006,STR10,143,20020
2025-04-04,SKU004,STR01,147,16905
2025-03-29,SKU014,STR10,121,13673
2025-01-31,SKU002,STR04,104,23088
2025-03-19,SKU008,STR09,74,17020
2025-03-10,SKU006,STR06,75,10425
2025-02-07,SKU006,STR04,56,14392
2025-04-30,SKU019,STR07,84,21840
2025-02-02,SKU014,STR06,187,53108
2025-01-28,SKU014,STR04,87,21141
2025-01-21,SKU001,STR06,176,20064
2025-04-18,SKU003,STR03,63,18459
2025-01-29,SKU004,STR10,164,39196
2025-01-02,SKU017,STR03,59,12449
2025-03-27,SKU009,STR05,64,16768
2025-04-22,SKU012,STR07,54,11664
2025-01-18,SKU008,STR04,123,18450
2025-02-10,SKU008,STR08,87,12441
2025-02-26,SKU019,STR01,124,24056
2025-03-23,SKU011,STR02,89,12994
2025-02-10,SKU015,STR07,69,14352
2025-03-06,SKU020,STR04,73,9855
2025-02-14,SKU002,STR10,72,18936
2025-04-01,SKU006,STR03,152,20824
2025-02-04,SKU004,STR10,143,21736
2025-04-15,SKU006,STR04,92,18584
2025-04-24,SKU004,STR05,117,25974
2025-02-14,SKU016,STR09,60,15360
2025-02-03,SKU014,STR08,75,20250
2025-02-05,SKU007,STR10,108,21060
2025-01-06,SKU002,STR08,185,35705
2025-01-27,SKU007,STR09,169,46137
2025-02-10,SKU015,STR09,135,33075
2025-01-12,SKU019,STR07,138,15042
2025-04-04,SKU010,STR02,126,19278
2025-01-29,SKU006,STR09,186,53940
2025-03-18,SKU005,STR05,122,20862
2025-02-08,SKU008,STR06,52,14664
2025-04-30,SKU015,STR08,145,24650
2025-01-19,SKU002,STR02,95,26885
2025-02-26,SKU019,STR03,103,19467
2025-03-22,SKU019,STR04,196,54488
2025-01-07,SKU011,STR05,143,30316
2025-04-17,SKU008,STR10,91,10192
2025-01-26,SKU018,STR10,100,21200
2025-03-25,SKU016,STR05,52,9256
2025-04-08,SKU013,STR06,72,11376
2025-03-03,SKU017,STR04,103,16068
2025-04-15,SKU015,STR09,104,22464
2025-03-21,SKU017,STR09,128,34048
2025-04-07,SKU001,STR05,58,17226
2025-01-28,SKU013,STR10,77,10703
2025-01-15,SKU006,STR06,134,21842
2025-01-30,SKU018,STR03,180,52020
2025-01-12,SKU006,STR05,109,14933
2025-04-14,SKU015,STR02,78,16458
2025-04-12,SKU017,STR09,195,55380
2025-04-29,SKU005,STR06,189,40068
2025-03-25,SKU009,STR01,107,10914
2025-03-04,SKU009,STR06,132,20328
2025-04-20,SKU020,STR03,111,20646
2025-04-01,SKU007,STR04,76,20748
2025-02-03,SKU001,STR02,197,52599
2025-04-09,SKU006,STR06,90,21240
2025-04-26,SKU009,STR06,65,8515
2025-03-07,SKU014,STR06,147,34545
2025-04-10,SKU014,STR08,95,13965
2025-03-11,SKU020,STR01,120,12840
2025-03-14,SKU002,STR01,101,14544
2025-02-06,SKU010,STR01,166,22742
2025-04-09,SKU015,STR07,55,9185
2025-02-20,SKU005,STR03,183,20496
2025-02-28,SKU020,STR04,51,8007
2025-02-05,SKU008,STR10,186,41850
2025-03-06,SKU013,STR02,81,15957
2025-02-12,SKU014,STR06,96,10848
2025-02-17,SKU015,STR03,140,33040
2025-04-11,SKU005,STR04,77,10395
2025-04-26,SKU018,STR09,127,33782
2025-03-31,SKU008,STR08,64,6784
2025-01-17,SKU012,STR02,105,28665
2025-02-16,SKU015,STR05,65,19240
2025-01-02,SKU020,STR09,154,43274
2025-01-27,SKU009,STR04,96,13632
2025-03-06,SKU018,STR01,193,42653
2025-01-28,SKU018,STR06,90,15750
2025-01-19,SKU018,STR05,172,29756
2025-04-21,SKU007,STR05,160,44640
2025-03-01,SKU020,STR10,73,9125
2025-03-31,SKU014,STR10,171,18639
2025-01-17,SKU014,STR02,161,20286
2025-03-14,SKU007,STR10,167,18036
2025-03-27,SKU007,STR09,76,14592
2025-03-22,SKU020,STR07,92,9752
2025-04-02,SKU019,STR04,93,24738
2025-02-09,SKU007,STR06,74,11692
2025-01-13,SKU007,STR08,135,28485
2025-03-27,SKU002,STR08,162,44064
2025-01-18,SKU010,STR02,140,15820
2025-02-17,SKU007,STR05,105,11655
2025-04-06,SKU014,STR09,53,7155
2025-02-19,SKU003,STR01,66,19668
2025-03-03,SKU016,STR05,196,39592
2025-04-20,SKU002,STR03,140,29820
2025-02-19,SKU014,STR09,181,23711
2025-03-23,SKU014,STR10,155,44640
2025-01-20,SKU010,STR10,172,22876
2025-03-02,SKU008,STR01,176,23232
2025-03-09,SKU007,STR09,193,44776
2025-04-08,SKU011,STR02,138,39192
2025-02-20,SKU013,STR08,188,28388
2025-04-25,SKU017,STR05,62,17918
2025-04-01,SKU020,STR01,155,30225
2025-01-08,SKU008,STR03,93,26691
2025-04-13,SKU016,STR09,198,27918
2025-03-15,SKU010,STR04,194,25026
2025-01-26,SKU014,STR03,102,18768
2025-01-17,SKU014,STR08,154,31262
2025-03-05,SKU013,STR01,196,43708
2025-03-12,SKU017,STR01,86,18920
2025-03-11,SKU002,STR09,167,38744
2025-02-06,SKU012,STR03,143,39325
2025-01-06,SKU015,STR04,126,18018
2025-02-11,SKU014,STR02,113,28928
2025-01-03,SKU009,STR09,91,24843
2025-03-14,SKU020,STR05,199,50944
2025-03-04,SKU009,STR05,178,36490
2025-03-06,SKU007,STR05,162,40338
2025-03-31,SKU006,STR10,147,19110
2025-01-12,SKU019,STR06,116,33988
2025-02-21,SKU005,STR10,74,9916
2025-02-04,SKU005,STR06,145,31320
2025-03-13,SKU020,STR10,53,6201
2025-02-20,SKU004,STR04,171,40356
2025-03-21,SKU006,STR09,108,15552
2025-02-10,SKU006,STR05,68,7684
2025-01-21,SKU015,STR03,86,18576
2025-04-24,SKU014,STR09,56,13496
2025-01-06,SKU015,STR04,121,31581
2025-04-14,SKU001,STR10,164,48544
2025-04-04,SKU020,STR07,184,27416
2025-04-24,SKU002,STR02,90,10170
2025-01-05,SKU011,STR08,54,15714
2025-01-29,SKU011,STR05,162,35154
2025-04-06,SKU004,STR03,71,18531
2025-02-25,SKU017,STR09,66,16170
2025-02-14,SKU014,STR08,129,19221
2025-02-27,SKU018,STR01,184,32200
2025-04-08,SKU010,STR05,134,30820
2025-03-24,SKU013,STR03,191,44121
2025-04-19,SKU019,STR02,142,39618
2025-02-07,SKU016,STR04,100,11800
2025-04-30,SKU004,STR01,115,27600
2025-03-03,SKU013,STR02,137,37675
2025-04-18,SKU001,STR09,123,22263
2025-01-19,SKU007,STR09,196,34888
2025-02-10,SKU010,STR07,165,16995
2025-04-12,SKU004,STR05,90,18630
2025-03-28,SKU008,STR05,150,43200
2025-03-16,SKU011,STR08,74,15836
2025-02-13,SKU012,STR02,59,17582
2025-02-19,SKU012,STR02,79,14299
2025-01-31,SKU012,STR04,163,21842
2025-01-23,SKU010,STR01,164,32636
2025-03-02,SKU020,STR07,57,15219
2025-02-28,SKU007,STR02,134,31222
2025-04-02,SKU016,STR10,85,22015
2025-02-14,SKU010,STR05,159,17172
2025-03-16,SKU018,STR01,179,52626
2025-01-11,SKU018,STR03,171,41382
2025-04-17,SKU011,STR09,141,35532
2025-03-16,SKU019,STR01,91,19019
2025-02-03,SKU004,STR02,67,11792
2025-04-25,SKU005,STR04,176,30624
2025-03-03,SKU018,STR06,77,13321
2025-03-27,SKU017,STR06,145,32045
2025-04-30,SKU014,STR04,127,36195
2025-02-05,SKU006,STR09,70,11410
2025-03-17,SKU008,STR08,53,6890
2025-01-27,SKU005,STR06,54,11556
2025-04-01,SKU008,STR09,64,13056
2025-01-07,SKU008,STR03,64,16896
2025-03-24,SKU007,STR06,106,20246
2025-03-22,SKU010,STR03,176,51040
2025-01-31,SKU011,STR10,156,29016
2025-03-08,SKU003,STR02,156,38532
2025-02-27,SKU018,STR09,128,13952
2025-01-21,SKU020,STR10,62,9052
2025-01-23,SKU018,STR07,181,38915
2025-04-23,SKU003,STR05,102,23358
2025-03-09,SKU001,STR09,146,43362
2025-01-07,SKU019,STR01,88,18304
2025-01-26,SKU012,STR06,126,30366
2025-03-27,SKU012,STR04,101,16362
2025-03-02,SKU009,STR02,88,12320
2025-04-18,SKU005,STR01,167,29726
2025-02-01,SKU008,STR01,67,18224
2025-04-03,SKU001,STR05,176,30448
2025-02-05,SKU001,STR07,54,7182
2025-01-24,SKU017,STR07,141,31584
2025-01-22,SKU015,STR05,64,16128
2025-02-22,SKU006,STR02,162,21222
2025-01-21,SKU004,STR03,63,7182
2025-01-20,SKU002,STR04,132,14256
2025-03-12,SKU013,STR03,190,51870
2025-02-25,SKU009,STR07,85,18360
2025-04-14,SKU003,STR02,68,17340
2025-01-23,SKU008,STR01,184,37536
2025-03-17,SKU014,STR03,64,9600
2025-03-29,SKU020,STR08,118,34102
2025-02-20,SKU004,STR04,55,11990
2025-02-26,SKU006,STR03,116,26680
2025-01-28,SKU010,STR02,146,40150
2025-03-21,SKU010,STR01,189,53676
2025-02-13,SKU013,STR08,106,20670
2025-01-16,SKU013,STR05,169,33631
2025-01-21,SKU015,STR03,70,11130
2025-02-20,SKU011,STR05,183,31476
2025-03-06,SKU012,STR10,127,29591
2025-03-06,SKU002,STR08,124,12648
2025-02-11,SKU006,STR06,197,48856
2025-01-02,SKU010,STR07,119,29750
2025-04-02,SKU017,STR05,104,15392
2025-02-03,SKU009,STR03,71,9230
2025-01-07,SKU009,STR05,65,7735
2025-02-12,SKU012,STR02,68,9996
2025-04-06,SKU015,STR05,188,48128
2025-04-24,SKU013,STR04,136,15504
2025-04-20,SKU012,STR03,145,38715
2025-04-12,SKU014,STR01,100,21100
2025-03-20,SKU015,STR01,137,38634
2025-04-29,SKU012,STR10,91,17654
2025-01-11,SKU016,STR09,127,31242
2025-01-31,SKU009,STR04,139,14873
2025-01-24,SKU008,STR03,160,44000
2025-01-30,SKU009,STR10,157,23079
2025-01-04,SKU005,STR08,178,52866
2025-02-16,SKU004,STR05,54,14958
2025-01-24,SKU015,STR02,133,33915
2025-03-18,SKU005,STR01,135,24435
2025-02-15,SKU005,STR06,140,39620
2025-03-30,SKU016,STR06,189,22491
2025-03-23,SKU002,STR07,158,40132
2025-04-23,SKU017,STR05,175,17850
2025-01-17,SKU018,STR10,139,25854
2025-01-06,SKU008,STR07,196,39396
2025-01-29,SKU015,STR10,140,38640
2025-03-06,SKU007,STR03,100,20000
2025-04-05,SKU011,STR06,131,29737
2025-04-09,SKU006,STR03,111,25752
2025-01-09,SKU019,STR06,92,19872
2025-01-21,SKU014,STR06,98,13524
2025-03-12,SKU001,STR09,185,31080
2025-01-30,SKU019,STR08,162,19116
2025-04-18,SKU015,STR04,104,14872
2025-01-27,SKU013,STR05,79,10902
2025-04-21,SKU013,STR10,193,52303
2025-03-12,SKU016,STR07,94,20492
2025-02-04,SKU015,STR03,56,16184
2025-04-24,SKU014,STR02,100,14500
2025-01-20,SKU006,STR08,81,20493
2025-02-27,SKU007,STR04,131,19519
2025-03-20,SKU020,STR06,164,40836
2025-02-22,SKU002,STR08,166,23572
2025-03-23,SKU013,STR09,186,39432
2025-01-07,SKU009,STR06,114,11514
2025-01-04,SKU014,STR04,179,36337
2025-04-24,SKU019,STR04,138,20424
2025-01-08,SKU014,STR05,136,35224
2025-01-08,SKU005,STR08,155,19530
2025-04-14,SKU009,STR02,84,17808
2025-02-21,SKU015,STR05,140,25200
2025-04-14,SKU002,STR01,80,12800
2025-03-05,SKU005,STR09,147,19551
2025-04-25,SKU003,STR01,127,18415
2025-02-07,SKU003,STR01,161,41216
2025-01-04,SKU001,STR01,139,32665
2025-02-03,SKU018,STR10,59,11977
2025-03-17,SKU016,STR04,178,22428
2025-03-08,SKU012,STR09,102,29376
2025-02-23,SKU005,STR01,98,10094
2025-03-05,SKU015,STR03,140,41860
2025-03-01,SKU015,STR07,160,47840
2025-04-04,SKU010,STR02,181,21901
2025-01-03,SKU015,STR03,87,22620
2025-03-19,SKU016,STR01,166,20750
2025-01-08,SKU018,STR06,187,26367
2025-02-06,SKU012,STR04,98,23618
2025-02-15,SKU003,STR04,131,18733
2025-03-07,SKU002,STR01,187,21879
2025-01-22,SKU019,STR10,102,10200
2025-03-29,SKU004,STR09,80,13200
2025-01-19,SKU012,STR10,144,35856
2025-01-23,SKU020,STR07,192,48576
2025-01-03,SKU020,STR08,170,23460
2025-04-30,SKU008,STR02,192,26112
2025-02-27,SKU005,STR07,122,28548
2025-02-10,SKU020,STR10,117,14391
2025-03-19,SKU009,STR01,194,40352
2025-01-24,SKU007,STR09,156,30888
2025-01-12,SKU003,STR05,59,7788
2025-02-15,SKU020,STR06,179,22912
2025-04-29,SKU008,STR01,117,29952
2025-04-11,SKU020,STR09,162,26568
2025-04-28,SKU015,STR02,197,42749
2025-02-06,SKU019,STR05,83,11454
2025-03-08,SKU017,STR08,180,37440
2025-03-12,SKU003,STR02,78,13494
2025-02-01,SKU007,STR09,150,36150
2025-03-09,SKU020,STR02,126,27090
2025-02-08,SKU009,STR10,144,16704
2025-04-27,SKU013,STR07,59,10561
2025-01-06,SKU016,STR10,165,48510
2025-04-02,SKU009,STR10,165,34320
2025-03-22,SKU007,STR06,62,7068
2025-02-05,SKU015,STR05,124,19220
2025-04-05,SKU004,STR03,101,23937
2025-04-04,SKU013,STR04,78,11856
2025-01-29,SKU018,STR05,161,43470
2025-01-10,SKU009,STR03,195,34515
2025-01-22,SKU001,STR01,156,33540
2025-01-15,SKU004,STR06,81,23085
2025-02-15,SKU001,STR10,72,19440
2025-02-24,SKU002,STR02,159,35457
2025-03-08,SKU007,STR07,78,17004
2025-02-06,SKU017,STR10,94,10810
2025-04-22,SKU002,STR02,171,49419
2025-04-14,SKU011,STR08,64,17600
2025-02-18,SKU017,STR10,69,11661
2025-01-08,SKU013,STR02,53,10971
2025-04-24,SKU007,STR04,73,11242
2025-01-26,SKU004,STR07,61,13908
2025-04-26,SKU018,STR09,182,33124
2025-03-09,SKU006,STR10,162,32724
2025-04-30,SKU007,STR09,94,10622
2025-04-22,SKU009,STR05,176,38016
2025-03-25,SKU008,STR05,154,37884
2025-04-03,SKU006,STR04,92,17664
2025-02-11,SKU003,STR01,64,9344
2025-03-26,SKU014,STR10,88,20240
2025-01-30,SKU003,STR10,101,21917
2025-01-14,SKU003,STR10,79,14931
2025-01-07,SKU007,STR05,176,26576
2025-01-14,SKU004,STR08,102,21216
2025-01-22,SKU008,STR01,118,25370
2025-03-05,SKU004,STR02,91,11739
2025-01-15,SKU006,STR07,65,13650
2025-04-14,SKU009,STR02,76,8512
2025-04-10,SKU009,STR05,135,17550
2025-01-03,SKU003,STR06,148,27380
2025-03-29,SKU007,STR06,163,42054
2025-03-28,SKU008,STR01,74,19462
2025-01-24,SKU007,STR10,81,15876
2025-02-05,SKU016,STR02,185,32190
2025-03-11,SKU001,STR09,87,12528
2025-02-27,SKU017,STR01,81,19035
2025-04-28,SKU008,STR08,123,25830
2025-04-13,SKU007,STR10,163,36186
2025-02-26,SKU010,STR03,128,29312
2025-04-03,SKU004,STR05,99,12672
2025-04-05,SKU017,STR10,166,40172
2025-03-01,SKU012,STR05,109,17113
2025-02-10,SKU014,STR10,151,22650
2025-02-05,SKU020,STR01,100,23000
2025-01-14,SKU017,STR09,50,14200
2025-01-17,SKU016,STR02,63,18018
2025-03-22,SKU003,STR02,89,16732
2025-03-07,SKU002,STR10,144,15552
2025-04-04,SKU020,STR05,74,14874
2025-02-13,SKU009,STR07,106,14416
2025-01-16,SKU005,STR08,75,8925
2025-01-09,SKU007,STR03,197,24822
2025-04-04,SKU012,STR03,162,48276
2025-01-22,SKU010,STR07,192,37056
2025-04-08,SKU013,STR04,105,26250
2025-04-07,SKU002,STR02,149,36356
2025-01-28,SKU014,STR02,161,28014
2025-02-26,SKU013,STR01,170,26180
2025-03-07,SKU002,STR05,142,19312
2025-03-09,SKU012,STR10,116,21228
2025-03-15,SKU020,STR02,76,9880
2025-04-01,SKU010,STR01,55,6050
2025-02-03,SKU007,STR04,67,8040
2025-01-19,SKU004,STR02,165,42240
2025-01-25,SKU013,STR03,98,16072
2025-02-07,SKU019,STR04,50,13350
2025-03-22,SKU015,STR02,97,25123
2025-02-18,SKU004,STR04,146,43508
2025-03-14,SKU001,STR02,103,23278
2025-02-16,SKU006,STR02,186,54870
2025-04-19,SKU011,STR03,121,24442
2025-01-25,SKU016,STR03,194,22698
2025-01-27,SKU015,STR01,156,26208
2025-03-21,SKU015,STR10,83,12201
2025-03-24,SKU008,STR10,54,11610
2025-02-17,SKU012,STR07,111,12432
2025-01-09,SKU017,STR04,141,29187
2025-02-26,SKU005,STR08,157,20724
2025-01-20,SKU016,STR09,158,38552
2025-04-10,SKU014,STR03,120,18960
2025-03-08,SKU001,STR10,51,11424
2025-03-09,SKU017,STR01,143,38181
2025-03-28,SKU014,STR08,142,14626
2025-02-07,SKU019,STR08,165,27885
2025-01-23,SKU007,STR04,57,16074
2025-03-07,SKU013,STR08,149,23840
2025-04-22,SKU020,STR06,85,17935
2025-03-28,SKU013,STR05,96,18144
2025-04-14,SKU007,STR07,71,18886
2025-03-28,SKU018,STR10,195,33735
2025-02-08,SKU007,STR07,114,16530
2025-01-18,SKU013,STR09,57,9861
2025-02-01,SKU017,STR06,128,22784
2025-02-17,SKU008,STR03,133,15162
2025-04-09,SKU006,STR09,112,26320
2025-04-05,SKU016,STR10,131,14672
2025-01-24,SKU008,STR06,111,24309
2025-03-30,SKU001,STR09,175,22925
2025-01-13,SKU001,STR08,140,14420
2025-03-29,SKU002,STR05,79,14931
2025-01-20,SKU016,STR03,150,23550
2025-04-14,SKU012,STR09,72,20592
2025-01-01,SKU001,STR01,53,15635
2025-01-07,SKU014,STR09,82,15006
2025-01-04,SKU001,STR06,155,20615
2025-04-01,SKU015,STR03,104,24544
2025-01-17,SKU013,STR03,53,5618
2025-01-26,SKU011,STR08,59,6608
2025-02-13,SKU010,STR07,196,54488
2025-01-19,SKU012,STR04,169,43433
2025-02-15,SKU012,STR05,124,27652
2025-04-11,SKU016,STR10,67,13869
2025-02-28,SKU005,STR07,83,23904
2025-04-12,SKU004,STR10,98,17346
2025-02-25,SKU015,STR08,104,12168
2025-02-04,SKU017,STR08,56,6272
2025-04-01,SKU016,STR05,149,28161
2025-02-11,SKU013,STR10,159,19875
2025-03-27,SKU012,STR01,174,39150
2025-02-21,SKU020,STR07,154,41118
2025-02-28,SKU013,STR08,166,24402
2025-04-03,SKU011,STR03,102,26622
2025-01-03,SKU004,STR06,182,43134
2025-02-21,SKU002,STR05,136,17952
2025-03-09,SKU012,STR08,102,17646
2025-02-18,SKU017,STR02,144,41760
2025-01-25,SKU004,STR03,188,45872
2025-04-18,SKU002,STR06,118,21594
2025-01-29,SKU009,STR07,121,14399
2025-01-27,SKU008,STR06,134,21440
2025-01-28,SKU006,STR03,56,16072
2025-01-04,SKU007,STR05,188,42112
2025-01-15,SKU002,STR06,56,11368
2025-01-06,SKU007,STR02,79,9559
2025-01-25,SKU020,STR07,182,53144
2025-01-15,SKU003,STR08,170,34850
2025-04-08,SKU020,STR05,144,25344
2025-02-12,SKU001,STR06,111,28083
2025-01-18,SKU016,STR09,50,11800
2025-01-23,SKU011,STR10,179,43139
2025-02-07,SKU008,STR02,65,14690
2025-04-27,SKU012,STR06,52,5876
2025-03-07,SKU011,STR06,163,42054
2025-02-02,SKU001,STR05,76,8436
2025-03-08,SKU002,STR07,83,10873
2025-04-27,SKU007,STR03,92,16560
2025-04-22,SKU003,STR09,123,26568
2025-03-04,SKU015,STR08,67,11122
2025-04-13,SKU010,STR04,95,14630
2025-02-15,SKU011,STR01,75,19050
2025-02-07,SKU005,STR03,122,26108
2025-02-20,SKU017,STR02,61,6222
2025-03-23,SKU006,STR07,183,33123
2025-02-14,SKU019,STR07,58,14500
2025-01-12,SKU020,STR08,111,22533
2025-03-14,SKU013,STR08,184,21344
2025-04-29,SKU018,STR08,51,9741
2025-03-24,SKU001,STR05,166,25232
2025-02-15,SKU013,STR09,55,8250
